SMT Query ID ,Position                                                        ,Function                                                                        ,VC Details                                                                                                                      ,Validity ,Solver ,Solving Time (sec)
        8613 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.3
        8614 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.2
        8615 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.2
        8616 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.2
        8617 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.2
        8618 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.2
        8619 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.2
        8620 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.1
        8621 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.2
        8622 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.1
        8623 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.1
        8624 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.2
        8625 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.2
        8626 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.2
        8627 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.2
        8628 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.1
        8629 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.2
        8630 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.3
        8631 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.1
        8632 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6845:96:  ,lemmaPutValidKeyPreservesVacantIsAtI                                            ,array index within bounds                                                                                                       ,valid    ,z3     ,               0.2
             ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6173:16:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call arrayContainsKey(a, k, 0) (require 1/3))"                                                                       ,trivial  ,       ,               0.0
        8633 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6173:16:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call arrayContainsKey(a, k, 0) (require 2/3))"                                                                       ,valid    ,z3     ,               0.1
        8634 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6173:16:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call arrayContainsKey(a, k, 0) (require 3/3))"                                                                       ,valid    ,z3     ,               0.1
             ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6175:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekEntryOrOpen(k, a, mask) (require 1/4))"                                                                     ,trivial  ,       ,               0.0
        8635 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6175:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekEntryOrOpen(k, a, mask) (require 2/4))"                                                                     ,valid    ,z3     ,               0.1
             ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6175:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekEntryOrOpen(k, a, mask) (require 3/4))"                                                                     ,trivial  ,       ,               0.0
             ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6175:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekEntryOrOpen(k, a, mask) (require 4/4))"                                                                     ,trivial  ,       ,               0.0
        8636 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6175:58:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekEntryOrOpen(k, a, mask) (require 1/4))"                                                                     ,valid    ,cvc4   ,               0.1
        8637 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6175:58:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekEntryOrOpen(k, a, mask) (require 2/4))"                                                                     ,valid    ,z3     ,               0.1
        8638 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6175:58:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekEntryOrOpen(k, a, mask) (require 3/4))"                                                                     ,valid    ,cvc4   ,               0.1
        8639 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6175:58:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekEntryOrOpen(k, a, mask) (require 4/4))"                                                                     ,valid    ,cvc4   ,               0.1
        8640 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6182:15:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call arrayForallSeekEntryOrOpenFound(0, a,... (require 1/4))"                                                        ,valid    ,cvc4   ,               0.1
        8641 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6182:15:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call arrayForallSeekEntryOrOpenFound(0, a,... (require 2/4))"                                                        ,valid    ,cvc5   ,               0.1
        8642 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6182:15:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call arrayForallSeekEntryOrOpenFound(0, a,... (require 3/4))"                                                        ,valid    ,cvc5   ,               0.1
        8643 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6182:15:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call arrayForallSeekEntryOrOpenFound(0, a,... (require 4/4))"                                                        ,valid    ,z3     ,               0.1
        8644 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6183:15:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call arrayNoDuplicates(a, 0, arrayNoDuplic... (require 1/4))"                                                        ,valid    ,z3     ,               0.1
        8645 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6183:15:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call arrayNoDuplicates(a, 0, arrayNoDuplic... (require 2/4))"                                                        ,valid    ,z3     ,               0.2
        8646 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6183:15:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call arrayNoDuplicates(a, 0, arrayNoDuplic... (require 3/4))"                                                        ,valid    ,z3     ,               0.2
        8647 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6183:15:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call arrayNoDuplicates(a, 0, arrayNoDuplic... (require 4/4))"                                                        ,valid    ,z3     ,               0.2
        8648 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6190:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 1/8))"                                                        ,valid    ,z3     ,               0.1
        8649 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6190:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 2/8))"                                                        ,valid    ,z3     ,               0.1
        8650 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6190:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 3/8))"                                                        ,valid    ,z3     ,               0.1
        8651 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6190:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 4/8))"                                                        ,valid    ,z3     ,               0.1
        8652 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6190:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 5/8))"                                                        ,valid    ,z3     ,               0.1
        8653 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6190:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 6/8))"                                                        ,valid    ,z3     ,               0.1
        8654 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6190:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 7/8))"                                                        ,valid    ,z3     ,               0.1
        8655 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6190:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 8/8))"                                                        ,valid    ,z3     ,               0.1
        8656 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6197:17:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,non-negative measure                                                                                                            ,valid    ,z3     ,               0.1
        8657 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6200:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 1/8))"                                                        ,valid    ,z3     ,               0.1
        8658 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6200:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 2/8))"                                                        ,valid    ,z3     ,               0.1
        8659 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6200:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 3/8))"                                                        ,valid    ,cvc4   ,               0.1
        8660 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6200:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 4/8))"                                                        ,valid    ,cvc4   ,               0.1
        8661 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6200:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 5/8))"                                                        ,valid    ,cvc4   ,               0.1
        8662 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6200:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 6/8))"                                                        ,valid    ,cvc4   ,               0.1
        8663 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6200:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 7/8))"                                                        ,valid    ,cvc4   ,               0.1
        8664 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6200:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 8/8))"                                                        ,valid    ,cvc4   ,               0.1
        8665 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6203:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition of check                                                                                   ,valid    ,z3     ,               0.2
        8666 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6205:16:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion                                                                                                                  ,valid    ,z3     ,               0.2
        8667 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6208:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition of check                                                                                   ,valid    ,z3     ,               0.2
        8668 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6210:16:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion                                                                                                                  ,valid    ,z3     ,               0.1
        8669 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (1/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                               ,valid    ,z3     ,               0.1
        8670 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (10/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,valid    ,z3     ,               0.1
        8671 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (11/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,valid    ,cvc5   ,               0.1
        8672 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (12/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,valid    ,z3     ,               0.1
        8673 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (13/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,valid    ,z3     ,               0.1
        8674 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (14/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,valid    ,z3     ,               0.3
        8675 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (15/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,valid    ,z3     ,               0.1
        8676 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (16/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,valid    ,z3     ,               0.2
        8677 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (17/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,valid    ,z3     ,               0.1
        8678 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (18/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,valid    ,z3     ,               0.1
        8679 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (19/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,valid    ,z3     ,               0.2
        8680 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (2/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                               ,valid    ,z3     ,               0.1
        8681 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (3/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                               ,valid    ,z3     ,               0.1
        8682 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (4/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                               ,valid    ,z3     ,               0.1
        8683 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (5/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                               ,valid    ,z3     ,               0.2
        8684 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (6/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                               ,valid    ,z3     ,               0.1
        8685 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (7/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                               ,valid    ,z3     ,               0.1
        8686 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (8/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                               ,valid    ,z3     ,               0.2
        8687 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition (9/19) of lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                               ,valid    ,z3     ,               0.1
        8688 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,measure decreases                                                                                                               ,valid    ,z3     ,               0.1
        8689 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 1/19))                                                         ,valid    ,z3     ,               0.2
        8690 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 10/19))                                                        ,valid    ,z3     ,               0.1
        8691 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 11/19))                                                        ,valid    ,z3     ,               0.2
        8692 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 12/19))                                                        ,valid    ,z3     ,               0.1
        8693 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 13/19))                                                        ,valid    ,z3     ,               0.1
        8694 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 14/19))                                                        ,valid    ,cvc4   ,               0.1
        8695 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 15/19))                                                        ,valid    ,z3     ,               0.2
        8696 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 16/19))                                                        ,valid    ,cvc4   ,               0.2
        8697 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 17/19))                                                        ,valid    ,z3     ,               0.1
        8698 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 18/19))                                                        ,valid    ,cvc4   ,               0.2
        8699 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 19/19))                                                        ,valid    ,z3     ,               0.2
        8700 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 2/19))                                                         ,valid    ,z3     ,               0.2
        8701 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 3/19))                                                         ,valid    ,z3     ,               0.1
        8702 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 4/19))                                                         ,valid    ,z3     ,               0.1
        8703 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 5/19))                                                         ,valid    ,z3     ,               0.1
        8704 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 6/19))                                                         ,valid    ,z3     ,               0.2
        8705 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 7/19))                                                         ,valid    ,cvc4   ,               0.1
        8706 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 8/19))                                                         ,valid    ,z3     ,               0.2
        8707 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6211:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,precond. (call lemmaPutValidKeyPreservesseekKeyOrZer... (require 9/19))                                                         ,valid    ,z3     ,               0.2
        8708 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6217:11:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call nextIndex(index, x, mask) (require 1/4))"                                                                       ,valid    ,z3     ,               0.1
        8709 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6217:11:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call nextIndex(index, x, mask) (require 2/4))"                                                                       ,valid    ,z3     ,               0.1
        8710 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6217:11:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call nextIndex(index, x, mask) (require 3/4))"                                                                       ,valid    ,z3     ,               0.1
        8711 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6217:11:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call nextIndex(index, x, mask) (require 4/4))"                                                                       ,valid    ,z3     ,               0.1
        8712 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6220:9:   ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,body assertion: Inlined precondition of check                                                                                   ,valid    ,z3     ,               0.3
        8713 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6221:11:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 1/8))"                                                        ,valid    ,z3     ,               0.2
        8714 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6221:11:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 2/8))"                                                        ,valid    ,z3     ,               0.2
        8715 ,./src/main/scala/ch/epfl/chassot/MutableLongMap.scala:6221:11:  ,lemmaPutValidKeyPreservesseekKeyOrZeroReturnVacant                              ,"precond. (call seekKeyOrZeroReturnVacant(x, index, v... (require 3/8))"                                                        ,valid    ,z3     ,               0.2
